ID,Expected
432173979,0.098767853
432182189,0.098767853
432163840,0.098767853
432165782,0.098767853
432164311,0.098767853
432176983,0.098767853
432148814,0.098767853
432183045,0.098767853
432148568,0.098767853
432169351,0.098767853
432174512,0.098767853
432183880,0.098767853
432180057,0.098767853
432157556,0.098767853
432169615,0.098767853
432170324,0.098767853
432179098,0.098767853
432150130,0.098767853
432155035,0.098767853
432179199,0.098767853
432160381,0.098767853
432159896,0.098767853
432143484,0.098767853
432170576,0.098767853
432142348,0.098767853
432155309,0.098767853
432154440,0.098767853
432168341,0.098767853
432154349,0.098767853
432162724,0.098767853
432177022,0.098767853
432145049,0.098767853
432147019,0.098767853
432181187,0.098767853
432145697,0.098767853
432151700,0.098767853
432143731,0.098767853
432181520,0.098767853
432162294,0.098767853
432167778,0.098767853
432171387,0.098767853
432178547,0.098767853
432180692,0.098767853
432147110,0.098767853
432176810,0.098767853
432181505,0.098767853
432156008,0.098767853
432149913,0.098767853
432171404,0.098767853
432174126,0.098767853
432161183,0.098767853
432175520,0.098767853
432148918,0.098767853
432181927,0.098767853
432178680,0.098767853
432155887,0.098767853
432143046,0.098767853
432153511,0.098767853
432145918,0.098767853
432186080,0.098767853
432142359,0.098767853
432164366,0.098767853
432186580,0.098767853
432159487,0.098767853
432183588,0.098767853
432148086,0.098767853
432180610,0.098767853
432184656,0.098767853
432170644,0.098767853
432166979,0.098767853
432177308,0.098767853
432155857,0.098767853
432158433,0.098767853
432173101,0.098767853
432142985,0.098767853
432177251,0.098767853
432171361,0.098767853
432180844,0.098767853
432154486,0.098767853
432183183,0.098767853
432159406,0.098767853
432177218,0.098767853
432157148,0.098767853
432175265,0.098767853
432144669,0.098767853
432151538,0.098767853
432176878,0.098767853
432176426,0.098767853
432161121,0.098767853
432145683,0.098767853
432166347,0.098767853
432163146,0.098767853
432184775,0.098767853
432174728,0.098767853
432154156,0.098767853
432157049,0.098767853
432179839,0.098767853
432146430,0.098767853
432173226,0.098767853
432184492,0.098767853
432147881,0.098767853
432148133,0.098767853
432146921,0.098767853
432181018,0.098767853
432176592,0.098767853
432179579,0.098767853
432184864,0.098767853
432185084,0.098767853
432187539,0.098767853
432171050,0.098767853
432169013,0.098767853
432172230,0.098767853
432175957,0.098767853
432149465,0.098767853
432166641,0.098767853
432174926,0.098767853
432178077,0.098767853
432149253,0.098767853
432186115,0.098767853
432173872,0.098767853
432151940,0.098767853
432160723,0.098767853
432160149,0.098767853
432162341,0.098767853
432183776,0.098767853
432151508,0.098767853
432163971,0.098767853
432157808,0.098767853
432164992,0.098767853
432160693,0.098767853
432182541,0.098767853
432164152,0.098767853
432144645,0.098767853
432162611,0.098767853
432185911,0.098767853
432152244,0.098767853
432168915,0.098767853
432167620,0.098767853
432166566,0.098767853
432186700,0.098767853
432183084,0.098767853
432177430,0.098767853
432181869,0.098767853
432183469,0.098767853
432148671,0.098767853
432168812,0.098767853
432164135,0.098767853
432176825,0.098767853
432170608,0.098767853
432161729,0.098767853
432160472,0.098767853
432177290,0.098767853
432172418,0.098767853
432169745,0.098767853
432155076,0.098767853
432181225,0.098767853
432165652,0.098767853
432168174,0.098767853
432176514,0.098767853
432145297,0.098767853
432145582,0.098767853
432169008,0.098767853
432164753,0.098767853
432146405,0.098767853
432145154,0.098767853
432164716,0.098767853
432161572,0.098767853
432165620,0.098767853
432185698,0.098767853
432142868,0.098767853
432184568,0.098767853
432169749,0.098767853
432157200,0.098767853
432154045,0.098767853
432186507,0.098767853
432164072,0.098767853
432171556,0.098767853
432150856,0.098767853
432146746,0.098767853
432148937,0.098767853
432159492,0.098767853
432165600,0.098767853
432181575,0.098767853
432186397,0.098767853
432179722,0.098767853
432183847,0.098767853
432163108,0.098767853
432156552,0.098767853
432168673,0.098767853
432148494,0.098767853
432179137,0.098767853
432154718,0.098767853
432184954,0.098767853
432164007,0.098767853
432149808,0.098767853
432153512,0.098767853
432186434,0.098767853
432162702,0.098767853
432162094,0.098767853
432176031,0.098767853
432170537,0.098767853
432145575,0.098767853
432155220,0.098767853
432149215,0.098767853
432154907,0.098767853
432163367,0.098767853
432151593,0.098767853
432177121,0.098767853
432166533,0.098767853
432170452,0.098767853
432158767,0.098767853
432159310,0.098767853
432171866,0.098767853
432170102,0.098767853
432155893,0.098767853
432160243,0.098767853
432152416,0.098767853
432167871,0.098767853
432157162,0.098767853
432170796,0.098767853
432145540,0.098767853
432187526,0.098767853
432162729,0.098767853
432168056,0.098767853
432143251,0.098767853
432157753,0.098767853
432142692,0.098767853
432179588,0.098767853
432187458,0.098767853
432156374,0.098767853
432183912,0.098767853
432160061,0.098767853
432144162,0.098767853
432157112,0.098767853
432148842,0.098767853
432173039,0.098767853
432174903,0.098767853
432183657,0.098767853
432178378,0.098767853
432164163,0.098767853
432184325,0.098767853
432181984,0.098767853
432176226,0.098767853
432174224,0.098767853
432156469,0.098767853
432178817,0.098767853
432157886,0.098767853
432148307,0.098767853
432182557,0.098767853
432147351,0.098767853
432145099,0.098767853
432167997,0.098767853
432154928,0.098767853
432156136,0.098767853
432179141,0.098767853
432159199,0.098767853
432185499,0.098767853
432185608,0.098767853
432183996,0.098767853
432165821,0.098767853
432172358,0.098767853
432163476,0.098767853
432142787,0.098767853
432148127,0.098767853
432182237,0.098767853
432176621,0.098767853
432173073,0.098767853
432165943,0.098767853
432178256,0.098767853
432173149,0.098767853
432166186,0.098767853
432177960,0.098767853
432180157,0.098767853
432163796,0.098767853
432153621,0.098767853
432185776,0.098767853
432164971,0.098767853
432150667,0.098767853
432175862,0.098767853
432160239,0.098767853
432168795,0.098767853
432162948,0.098767853
432157621,0.098767853
432173165,0.098767853
432182993,0.098767853
432171234,0.098767853
432179738,0.098767853
432156689,0.098767853
432145387,0.098767853
432167677,0.098767853
432163091,0.098767853
432152698,0.098767853
432160407,0.098767853
432184928,0.098767853
432168438,0.098767853
432185540,0.098767853
432163547,0.098767853
432185488,0.098767853
432171985,0.098767853
432178581,0.098767853
432147215,0.098767853
432164570,0.098767853
432186548,0.098767853
432169738,0.098767853
432155706,0.098767853
432178695,0.098767853
432142527,0.098767853
432179817,0.098767853
432153380,0.098767853
432151083,0.098767853
432157675,0.098767853
432174227,0.098767853
432167301,0.098767853
432180335,0.098767853
432158726,0.098767853
432142581,0.098767853
432159341,0.098767853
432179686,0.098767853
432169722,0.098767853
432186707,0.098767853
432176018,0.098767853
432187034,0.098767853
432144581,0.098767853
432158672,0.098767853
432174915,0.098767853
432167441,0.098767853
432177766,0.098767853
432170878,0.098767853
432162425,0.098767853
432148515,0.098767853
432146044,0.098767853
432152798,0.098767853
432187286,0.098767853
432165552,0.098767853
432167439,0.098767853
432186735,0.098767853
432142674,0.098767853
432147039,0.098767853
432170299,0.098767853
432148478,0.098767853
432173714,0.098767853
432164875,0.098767853
432154304,0.098767853
432163414,0.098767853
432180910,0.098767853
432170781,0.098767853
432179656,0.098767853
432180764,0.098767853
432143606,0.098767853
432159912,0.098767853
432180736,0.098767853
432153333,0.098767853
432169492,0.098767853
432173668,0.098767853
432181120,0.098767853
432157479,0.098767853
432143501,0.098767853
432171289,0.098767853
432160233,0.098767853
432169356,0.098767853
432186944,0.098767853
432177903,0.098767853
432187391,0.098767853
432156607,0.098767853
432173983,0.098767853
432152679,0.098767853
432160943,0.098767853
432183878,0.098767853
432143054,0.098767853
432161244,0.098767853
432176812,0.098767853
432157606,0.098767853
432179415,0.098767853
432159537,0.098767853
432180154,0.098767853
432153228,0.098767853
432178497,0.098767853
432178234,0.098767853
432168576,0.098767853
432170813,0.098767853
432156662,0.098767853
432171766,0.098767853
432159745,0.098767853
432157957,0.098767853
432185454,0.098767853
432171118,0.098767853
432171131,0.098767853
432145087,0.098767853
432142819,0.098767853
432172413,0.098767853
432152400,0.098767853
432165641,0.098767853
432157330,0.098767853
432156081,0.098767853
432172293,0.098767853
432147940,0.098767853
432182475,0.098767853
432155959,0.098767853
432145031,0.098767853
432163239,0.098767853
432158655,0.098767853
432186088,0.098767853
432144667,0.098767853
432184896,0.098767853
432182286,0.098767853
432149711,0.098767853
432176854,0.098767853
432157661,0.098767853
432175460,0.098767853
432146138,0.098767853
432146402,0.098767853
432148956,0.098767853
432182171,0.098767853
432184125,0.098767853
432160918,0.098767853
432171473,0.098767853
432146955,0.098767853
432162770,0.098767853
432186251,0.098767853
432144302,0.098767853
432142590,0.098767853
432155938,0.098767853
432185643,0.098767853
432168662,0.098767853
432185669,0.098767853
432168170,0.098767853
432162830,0.098767853
432146942,0.098767853
432153407,0.098767853
432180013,0.098767853
432187204,0.098767853
432181692,0.098767853
432166059,0.098767853
432156509,0.098767853
432165634,0.098767853
432154149,0.098767853
432155257,0.098767853
432162587,0.098767853
432168803,0.098767853
432142354,0.098767853
432177212,0.098767853
432180942,0.098767853
432146894,0.098767853
432176622,0.098767853
432149402,0.098767853
432155680,0.098767853
432160585,0.098767853
432148322,0.098767853
432148118,0.098767853
432159210,0.098767853
432151803,0.098767853
432173776,0.098767853
432171673,0.098767853
432146833,0.098767853
432165914,0.098767853
432143241,0.098767853
432180164,0.098767853
432162292,0.098767853
432154207,0.098767853
432179848,0.098767853
432159629,0.098767853
432153120,0.098767853
432160910,0.098767853
432151350,0.098767853
432159903,0.098767853
432181064,0.098767853
432180215,0.098767853
432174627,0.098767853
432169544,0.098767853
432181539,0.098767853
432167728,0.098767853
432163024,0.098767853
432149960,0.098767853
432144806,0.098767853
432179633,0.098767853
432173545,0.098767853
432176578,0.098767853
432160758,0.098767853
432177578,0.098767853
432165222,0.098767853
432158167,0.098767853
432143507,0.098767853
432150231,0.098767853
432142487,0.098767853
432143515,0.098767853
432175005,0.098767853
432186168,0.098767853
432164012,0.098767853
432167958,0.098767853
432163933,0.098767853
432150587,0.098767853
432161123,0.098767853
432154055,0.098767853
432156810,0.098767853
432144572,0.098767853
432151641,0.098767853
432157853,0.098767853
432163471,0.098767853
432176443,0.098767853
432185895,0.098767853
432167714,0.098767853
432180374,0.098767853
432155985,0.098767853
432150182,0.098767853
432181337,0.098767853
432150085,0.098767853
432184836,0.098767853
432185439,0.098767853
432176219,0.098767853
432159139,0.098767853
432171618,0.098767853
432157817,0.098767853
432182143,0.098767853
432185930,0.098767853
432172650,0.098767853
432152270,0.098767853
432152128,0.098767853
432186533,0.098767853
432157193,0.098767853
432157243,0.098767853
432154373,0.098767853
432161976,0.098767853
432165220,0.098767853
432144472,0.098767853
432149329,0.098767853
432184206,0.098767853
432185511,0.098767853
432165753,0.098767853
432169936,0.098767853
432163486,0.098767853
432184392,0.098767853
432185059,0.098767853
432150317,0.098767853
432184976,0.098767853
432156896,0.098767853
432176249,0.098767853
432173868,0.098767853
432177713,0.098767853
